Timestamp_s,Voltage_V,Raw_ADC,Rolling_Variance
0.000020,1.054839,327,0.00000000
0.000220,1.025806,318,0.00021072
0.000420,1.029032,319,0.00016881
0.000620,1.054839,327,0.00018926
0.000820,1.064516,330,0.00023892
0.001020,1.051613,326,0.00020378
0.001220,1.019355,316,0.00026673
0.001420,1.012903,314,0.00033152
0.001620,1.041935,323,0.00029547
0.001820,1.041935,323,0.00026649
0.002020,1.061290,329,0.00028087
0.002220,1.035484,321,0.00026036
0.002420,1.029032,319,0.00025073
0.002620,1.029032,319,0.00024109
0.002820,1.035484,321,0.00022597
0.003020,1.051613,326,0.00022096
0.003220,1.070968,332,0.00026133
0.003420,1.032258,320,0.00025154
0.003620,1.025806,318,0.00025014
0.003820,1.032258,320,0.00024079
0.004020,1.025806,318,0.00023846
0.004220,1.048387,325,0.00023119
0.004420,1.074194,333,0.00027051
0.004620,1.051613,326,0.00026354
0.004820,1.025806,318,0.00026266
0.005020,1.029032,319,0.00025788
0.005220,1.029032,319,0.00025308
0.005420,1.054839,327,0.00025148
0.005620,1.058065,328,0.00025288
0.005820,1.048387,325,0.00024609
0.006020,1.029032,319,0.00024300
0.006220,1.022581,317,0.00024580
0.006420,1.035484,321,0.00023910
0.006620,1.048387,325,0.00023390
0.006820,1.067742,331,0.00024765
0.007020,1.038710,322,0.00024096
0.007220,1.022581,317,0.00024367
0.007420,1.032258,320,0.00023913
0.007620,1.038710,322,0.00023309
0.007820,1.090323,338,0.00028770
0.008020,1.112903,345,0.00040107
0.008220,1.058065,328,0.00039644
0.008420,1.048387,325,0.00038769
0.008620,1.061290,329,0.00038555
0.008820,1.054839,327,0.00037937
0.009020,1.064516,330,0.00037957
0.009220,1.083871,336,0.00040292
0.009420,1.045161,324,0.00039454
0.009620,1.054839,327,0.00038811
0.009820,1.054839,327,0.00038187
0.010020,1.061290,329,0.00037876
0.010220,1.083871,336,0.00039783
0.010420,1.090323,338,0.00042474
0.010620,1.051613,326,0.00041711
0.010820,1.058065,328,0.00041130
0.011020,1.051613,326,0.00040415
0.011220,1.067742,331,0.00040356
0.011420,1.087097,337,0.00042162
0.011620,1.083871,336,0.00043435
0.011820,1.054839,327,0.00042751
0.012020,1.077419,334,0.00043262
0.012220,1.061290,329,0.00042751
0.012420,1.077419,334,0.00043194
0.012620,1.093548,339,0.00045297
0.012820,1.103226,342,0.00048619
0.013020,1.064516,330,0.00048098
0.013220,1.074194,333,0.00048060
0.013420,1.070968,332,0.00047821
0.013620,1.070968,332,0.00047575
0.013820,1.083871,336,0.00048192
0.014020,1.138710,353,0.00057486
0.014220,1.070968,332,0.00057030
0.014420,1.070968,332,0.00056577
0.014620,1.070968,332,0.00056128
0.014820,1.080645,335,0.00056191
0.015020,1.093548,339,0.00057270
0.015220,1.103226,342,0.00059311
0.015420,1.058065,328,0.00058551
0.015620,1.058065,328,0.00057811
0.015820,1.096774,340,0.00059017
0.016020,1.090323,338,0.00059582
0.016220,1.083871,336,0.00059653
0.016420,1.100000,341,0.00060989
0.016620,1.077419,334,0.00060663
0.016820,1.064516,330,0.00059983
0.017020,1.064516,330,0.00059317
0.017220,1.067742,331,0.00058716
0.017420,1.074194,333,0.00058295
0.017620,1.087097,337,0.00058482
0.017820,1.070968,332,0.00057967
0.018020,1.041935,323,0.00057685
0.018220,1.058065,328,0.00057061
0.018420,1.058065,328,0.00056451
0.018620,1.070968,332,0.00055982
0.018820,1.083871,336,0.00055992
0.019020,1.051613,326,0.00055484
0.019220,1.041935,323,0.00055247
0.019420,1.054839,327,0.00054708
0.019620,1.045161,324,0.00054370
0.019820,1.038710,322,0.00054261
0.020020,1.070968,332,0.00053854
0.020220,1.080645,335,0.00053757
0.020420,1.045161,324,0.00053441
0.020620,1.048387,325,0.00053047
0.020820,1.029032,319,0.00053419
0.021020,1.054839,327,0.00052933
0.021220,1.070968,332,0.00052567
0.021420,1.080645,335,0.00052498
0.021620,1.070968,332,0.00052136
0.021820,1.025806,318,0.00052691
0.022020,1.029032,319,0.00053034
0.022220,1.064516,330,0.00052587
0.022420,1.096774,340,0.00053369
0.022620,1.074194,333,0.00053091
0.022820,1.054839,327,0.00052648
0.023020,1.041935,323,0.00052458
0.023220,1.035484,321,0.00052492
0.023420,1.038710,322,0.00052397
0.023620,1.074194,333,0.00052150
0.023820,1.112903,345,0.00054108
0.024020,1.058065,328,0.00053663
0.024220,1.041935,323,0.00053475
0.024420,1.019355,316,0.00054332
0.024620,1.022581,317,0.00054959
0.024820,1.074194,333,0.00054708
0.025020,1.077419,334,0.00054544
0.025220,1.035484,321,0.00054548
0.025420,1.035484,321,0.00054545
0.025620,1.032258,320,0.00054659
0.025820,1.022581,317,0.00055221
0.026020,1.080645,335,0.00055182
0.026220,1.083871,336,0.00055253
0.026420,1.035484,321,0.00055235
0.026620,1.019355,316,0.00055951
0.026820,1.025806,318,0.00056302
0.027020,1.022581,317,0.00056796
0.027220,1.054839,327,0.00056387
0.027420,1.058065,328,0.00055979
0.027620,1.022581,317,0.00056451
0.027820,1.022581,317,0.00056903
0.028020,1.025806,318,0.00057188
0.028220,1.022581,317,0.00057607
0.028420,1.048387,325,0.00057251
0.028620,1.064516,330,0.00056897
0.028820,1.025806,318,0.00057155
0.029020,1.012903,314,0.00058050
0.029220,1.022581,317,0.00058414
0.029420,1.022581,317,0.00058763
0.029620,1.038710,322,0.00058560
0.029820,1.045161,324,0.00058241
0.030020,1.032258,320,0.00058209
0.030220,1.012903,314,0.00059001
0.030420,1.016129,315,0.00059598
0.030620,1.016129,315,0.00060175
0.030820,1.029032,319,0.00060203
0.031020,1.041935,323,0.00059916
0.031220,1.048387,325,0.00059556
0.031420,1.009677,313,0.00060428
0.031620,1.009677,313,0.00061274
0.031820,1.019355,316,0.00061623
0.032020,1.016129,315,0.00062100
0.032220,1.038710,322,0.00061847
0.032420,1.064516,330,0.00061546
0.032620,1.016129,315,0.00062004
0.032820,1.019355,316,0.00062310
0.033020,1.019355,316,0.00062604
0.033220,1.022581,317,0.00062765
0.033420,1.041935,323,0.00062456
0.033620,1.051613,326,0.00062087
0.033820,1.003226,311,0.00063132
0.034020,1.016129,315,0.00063513
0.034220,1.019355,316,0.00063754
0.034420,1.025806,318,0.00063769
0.034620,1.032258,320,0.00063614
0.034820,1.038710,322,0.00063342
0.035020,1.022581,317,0.00063449
0.035220,0.993548,308,0.00064954
0.035420,1.029032,319,0.00064855
0.035620,1.006452,312,0.00065581
0.035820,1.029032,319,0.00065470
0.036020,1.035484,321,0.00065230
0.036220,1.025806,318,0.00065198
0.036420,1.009677,313,0.00065731
0.036620,1.000000,310,0.00066719
0.036820,1.032258,320,0.00066521
0.037020,1.019355,316,0.00066651
0.037220,1.054839,327,0.00066310
0.037420,1.016129,315,0.00066543
0.037620,1.012903,314,0.00066886
0.037820,1.012903,314,0.00067217
0.038020,1.012903,314,0.00067538
0.038220,1.032258,320,0.00067326
0.038420,1.035484,321,0.00067065
0.038620,1.012903,314,0.00067369
0.038820,1.029032,319,0.00067214
0.039020,1.012903,314,0.00067504
0.039220,1.025806,318,0.00067411
0.039420,1.029032,319,0.00067250
0.039620,1.048387,325,0.00066912
0.039820,1.035484,321,0.00066653
0.040020,1.009677,313,0.00067040
0.040220,1.009677,313,0.00067416
0.040420,1.006452,312,0.00067906
0.040620,1.029032,319,0.00067734
0.040820,1.029032,319,0.00067562
0.041020,1.051613,326,0.00067244
0.041220,1.009677,313,0.00067591
0.041420,1.016129,315,0.00067718
0.041620,1.019355,316,0.00067750
0.041820,1.003226,311,0.00068318
0.042020,1.038710,322,0.00068022
0.042220,1.051613,326,0.00067714
0.042420,1.009677,313,0.00068025
0.042620,1.009677,313,0.00068327
0.042820,1.019355,316,0.00068339
0.043020,1.041935,323,0.00068030
0.043220,1.048387,325,0.00067719
0.043420,1.048387,325,0.00067411
0.043620,1.009677,313,0.00067700
0.043820,1.003226,311,0.00068210
0.044020,1.006452,312,0.00068590
0.044220,1.029032,319,0.00068400
0.044420,1.025806,318,0.00068263
0.044620,1.038710,322,0.00067977
0.044820,1.006452,312,0.00068338
0.045020,1.003226,311,0.00068805
0.045220,1.009677,313,0.00069043
0.045420,1.006452,312,0.00069378
0.045620,1.025806,318,0.00069227
0.045820,1.045161,324,0.00068926
0.046020,1.006452,312,0.00069249
0.046220,0.996774,309,0.00069918
0.046420,1.009677,313,0.00070123
0.046620,1.012903,314,0.00070232
0.046820,1.035484,321,0.00069962
0.047020,1.029032,319,0.00069757
0.047220,1.009677,313,0.00069948
0.047420,1.003226,311,0.00070334
0.047620,1.006452,312,0.00070607
0.047820,1.009677,313,0.00070780
0.048020,1.025806,318,0.00070609
0.048220,1.035484,321,0.00070340
0.048420,1.032258,320,0.00070098
0.048620,0.977419,303,0.00071562
0.048820,1.012903,314,0.00071629
0.049020,1.012903,314,0.00071693
0.049220,1.016129,315,0.00071682
0.049420,1.025806,318,0.00071502
0.049620,1.025806,318,0.00071323
0.049820,1.000000,310,0.00071746
0.050020,0.996774,309,0.00072271
0.050220,1.003226,311,0.00072573
0.050420,1.012903,314,0.00072612
0.050620,1.019355,316,0.00072520
0.050820,1.025806,318,0.00072331
0.051020,0.987097,306,0.00073196
0.051220,0.990323,307,0.00073914
0.051420,0.996774,309,0.00074383
0.051620,0.990323,307,0.00075076
0.051820,1.009677,313,0.00075155
0.052020,1.019355,316,0.00075037
0.052220,0.970968,301,0.00076586
0.052420,0.970968,301,0.00078108
0.052620,0.974194,302,0.00079441
0.052820,0.996774,309,0.00079832
0.053020,1.009677,313,0.00079865
0.053220,1.022581,317,0.00079671
0.053420,0.990323,307,0.00080266
0.053620,0.983871,305,0.00081099
0.053820,0.977419,303,0.00082194
0.054020,0.974194,302,0.00083421
0.054220,0.990323,307,0.00083963
0.054420,1.006452,312,0.00084025
0.054620,0.980645,304,0.00084922
0.054820,0.967742,300,0.00086399
0.055020,0.977419,303,0.00087398
0.055220,0.977419,303,0.00088380
0.055420,1.000000,310,0.00088560
0.055620,1.012903,314,0.00088452
0.055820,0.996774,309,0.00088713
0.056020,0.958065,297,0.00090602
0.056220,0.958065,297,0.00092461
0.056420,0.961290,298,0.00094117
0.056620,0.993548,308,0.00094421
0.056820,0.993548,308,0.00094717
0.057020,1.009677,313,0.00094623
0.057220,0.951613,295,0.00096748
0.057420,0.938710,291,0.00099647
0.057620,0.964516,299,0.00101018
0.057820,0.967742,300,0.00102215
0.058020,0.987097,306,0.00102636
0.058220,1.006452,312,0.00102552
0.058420,0.961290,298,0.00104016
0.058620,0.964516,299,0.00105302
0.058820,0.961290,298,0.00106723
0.059020,0.967742,300,0.00107823
0.059220,0.987097,306,0.00108178
0.059420,0.993548,308,0.00108341
0.059620,0.964516,299,0.00109546
0.059820,0.945161,293,0.00111736
0.060020,0.967742,300,0.00112756
0.060220,0.980645,304,0.00113264
0.060420,1.000000,310,0.00113231
0.060620,1.006452,312,0.00113074
0.060820,0.983871,305,0.00113459
0.061020,1.000000,310,0.00113418
0.061220,0.967742,300,0.00114378
0.061420,0.974194,302,0.00115070
0.061620,1.016129,315,0.00114772
0.061820,1.012903,314,0.00114510
0.062020,0.990323,307,0.00114678
0.062220,0.974194,302,0.00115345
0.062420,0.987097,306,0.00115587
0.062620,1.032258,320,0.00115220
0.062820,0.993548,308,0.00115292
0.063020,1.006452,312,0.00115112
0.063220,0.977419,303,0.00115638
0.063420,0.987097,306,0.00115862
0.063620,0.980645,304,0.00116268
0.063820,0.983871,305,0.00116571
0.064020,0.980645,304,0.00116964
0.064220,1.012903,314,0.00116689
0.064420,1.038710,322,0.00116352
0.064620,0.983871,305,0.00116642
0.064820,1.000000,310,0.00116553
0.065020,1.006452,312,0.00116359
0.065220,1.019355,316,0.00116034
0.065420,1.025806,318,0.00115684
0.065620,1.038710,322,0.00115359
0.065820,0.974194,302,0.00115932
0.066020,0.983871,305,0.00116204
0.066220,0.993548,308,0.00116235
0.066420,1.022581,317,0.00115898
0.066620,1.019355,316,0.00115579
0.066820,1.064516,330,0.00115610
0.067020,0.990323,307,0.00115712
0.067220,1.003226,311,0.00115565
0.067420,1.029032,319,0.00115223
0.067620,1.016129,315,0.00114932
0.067820,1.029032,319,0.00114594
0.068020,1.045161,324,0.00114335
0.068220,1.006452,312,0.00114148
0.068420,1.025806,318,0.00113818
0.068620,1.038710,322,0.00113515
0.068820,0.996774,309,0.00113484
0.069020,1.009677,313,0.00113262
0.069220,1.038710,322,0.00112964
0.069420,1.025806,318,0.00112642
0.069620,1.025806,318,0.00112322
0.069820,1.003226,311,0.00112186
0.070020,1.029032,319,0.00111867
0.070220,1.035484,321,0.00111562
0.070420,1.019355,316,0.00111271
0.070620,1.025806,318,0.00110959
0.070820,1.041935,323,0.00110696
0.071020,1.000000,310,0.00110615
0.071220,1.025806,318,0.00110308
0.071420,1.045161,324,0.00110076
0.071620,1.041935,323,0.00109818
0.071820,1.032258,320,0.00109517
0.072020,1.019355,316,0.00109238
0.072220,1.012903,314,0.00109004
0.072420,1.019355,316,0.00108728
0.072620,1.035484,321,0.00108442
0.072820,1.054839,327,0.00108332
0.073020,1.058065,328,0.00108271
0.073220,1.016129,315,0.00108020
0.073420,1.012903,314,0.00107794
0.073620,1.029032,319,0.00107502
0.073820,1.038710,322,0.00107239
0.074020,1.029032,319,0.00106950
0.074220,1.070968,332,0.00107140
0.074420,1.022581,317,0.00106864
0.074620,1.016129,315,0.00106621
0.074820,1.035484,321,0.00106348
0.075020,1.025806,318,0.00106068
0.075220,1.048387,325,0.00105888
0.075420,1.061290,329,0.00105885
0.075620,1.022581,317,0.00105617
0.075820,1.016129,315,0.00105382
0.076020,1.019355,316,0.00105129
0.076220,1.029032,319,0.00104854
0.076420,1.045161,324,0.00104649
0.076620,1.061290,329,0.00104649
0.076820,1.025806,318,0.00104380
0.077020,1.012903,314,0.00104176
0.077220,1.019355,316,0.00103931
0.077420,1.045161,324,0.00103731
0.077620,1.041935,323,0.00103507
0.077820,1.058065,328,0.00103458
0.078020,1.038710,322,0.00103217
0.078220,1.025806,318,0.00102956
0.078420,1.025806,318,0.00102697
0.078620,1.035484,321,0.00102447
0.078820,1.038710,322,0.00102211
0.079020,1.054839,327,0.00102119
0.079220,1.038710,322,0.00101885
0.079420,1.022581,317,0.00101640
0.079620,1.025806,318,0.00101388
0.079820,1.029032,319,0.00101134
0.080020,1.019355,316,0.00100906
0.080220,1.061290,329,0.00100911
0.080420,1.029032,319,0.00100661
0.080620,1.019355,316,0.00100436
0.080820,1.022581,317,0.00100199
0.081020,1.029032,319,0.00099952
0.081220,1.045161,324,0.00099769
0.081420,1.035484,321,0.00099534
0.081620,1.064516,330,0.00099594
0.081820,1.022581,317,0.00099362
0.082020,1.022581,317,0.00099131
0.082220,1.029032,319,0.00098891
0.082420,1.029032,319,0.00098651
0.082620,1.048387,325,0.00098501
0.082820,1.051613,326,0.00098383
0.083020,1.022581,317,0.00098157
0.083220,1.029032,319,0.00097922
0.083420,1.029032,319,0.00097688
0.083620,1.016129,315,0.00097496
0.083820,1.051613,326,0.00097382
0.084020,1.061290,329,0.00097391
0.084220,1.029032,319,0.00097161
0.084420,1.012903,314,0.00096996
0.084620,1.025806,318,0.00096770
0.084820,1.019355,316,0.00096566
0.085020,1.048387,325,0.00096424
0.085220,1.064516,330,0.00096485
0.085420,1.035484,321,0.00096268
0.085620,1.025806,318,0.00096047
0.085820,1.025806,318,0.00095827
0.086020,1.025806,318,0.00095608
0.086220,1.054839,327,0.00095534
0.086420,1.067742,331,0.00095649
0.086620,1.058065,328,0.00095614
0.086820,1.025806,318,0.00095398
0.087020,1.022581,317,0.00095191
0.087220,1.029032,319,0.00094973
0.087420,1.048387,325,0.00094836
0.087620,1.051613,326,0.00094728
0.087820,1.058065,328,0.00094694
0.088020,1.025806,318,0.00094483
0.088220,1.032258,320,0.00094271
0.088420,1.025806,318,0.00094062
0.088620,1.048387,325,0.00093927
0.088820,1.032258,320,0.00093717
0.089020,1.074194,333,0.00093946
0.089220,1.029032,319,0.00093736
0.089420,1.025806,318,0.00093531
0.089620,1.045161,324,0.00093373
0.089820,1.038710,322,0.00093183
0.090020,1.051613,326,0.00093079
0.090220,1.061290,329,0.00093088
0.090420,1.029032,319,0.00092883
0.090620,1.025806,318,0.00092682
0.090820,1.029032,319,0.00092479
0.091020,1.038710,322,0.00092292
0.091220,1.045161,324,0.00092139
0.091420,1.058065,328,0.00092107
0.091620,1.025806,318,0.00091911
0.091820,1.045161,324,0.00091759
0.092020,1.038710,322,0.00091576
0.092220,1.032258,320,0.00091378
0.092420,1.041935,323,0.00091210
0.092620,1.064516,330,0.00091265
0.092820,1.045161,324,0.00091115
0.093020,1.029032,319,0.00090920
0.093220,1.025806,318,0.00090730
0.093420,1.032258,320,0.00090537
0.093620,1.048387,325,0.00090413
0.093820,1.067742,331,0.00090515
0.094020,1.064516,330,0.00090568
0.094220,1.029032,319,0.00090376
0.094420,1.029032,319,0.00090186
0.094620,1.035484,321,0.00090000
0.094820,1.064516,330,0.00090052
0.095020,1.070968,332,0.00090203
0.095220,1.038710,322,0.00090027
0.095420,1.038710,322,0.00089852
0.095620,1.041935,323,0.00089690
0.095820,1.045161,324,0.00089546
0.096020,1.061290,329,0.00089552
0.096220,1.080645,335,0.00089878
0.096420,1.070968,332,0.00090022
0.096620,1.054839,327,0.00089952
0.096820,1.067742,331,0.00090042
0.097020,1.058065,328,0.00090004
0.097220,1.074194,333,0.00090197
0.097420,1.087097,337,0.00090647
0.097620,1.093548,339,0.00091247
0.097820,1.058065,328,0.00091204
0.098020,1.051613,326,0.00091099
0.098220,1.061290,329,0.00091091
0.098420,1.058065,328,0.00091046
0.098620,1.074194,333,0.00091224
0.098820,1.093548,339,0.00091806
0.099020,1.054839,327,0.00091726
0.099220,1.064516,330,0.00091752
0.099420,1.093548,339,0.00092323
0.099620,1.080645,335,0.00092606
0.099820,1.093548,339,0.00093168
0.100097,1.064516,330,0.00093187
0.100297,1.029032,319,0.00093004
0.100497,1.029032,319,0.00092821
0.100697,1.038710,322,0.00092644
0.100897,1.035484,321,0.00092463
0.101097,1.038710,322,0.00092287
0.101297,1.070968,332,0.00092396
0.101497,1.025806,318,0.00092223
0.101697,1.025806,318,0.00092051
0.101897,1.019355,316,0.00091905
0.102097,1.038710,322,0.00091732
0.102297,1.051613,326,0.00091624
0.102497,1.058065,328,0.00091571
0.102697,1.029032,319,0.00091395
0.102897,1.035484,321,0.00091219
0.103097,1.045161,324,0.00091073
0.103297,1.051613,326,0.00090965
0.103497,1.058065,328,0.00090913
0.103697,1.058065,328,0.00090861
0.103897,1.032258,320,0.00090686
0.104097,1.032258,320,0.00090512
0.104297,1.045161,324,0.00090368
0.104497,1.051613,326,0.00090262
0.104697,1.045161,324,0.00090118
0.104897,1.054839,327,0.00090038
0.105097,1.032258,320,0.00089867
0.105297,1.025806,318,0.00089706
0.105497,1.035484,321,0.00089537
0.105697,1.048387,325,0.00089413
0.105897,1.058065,328,0.00089363
0.106097,1.032258,320,0.00089194
0.106297,1.025806,318,0.00089037
0.106497,1.035484,321,0.00088871
0.106697,1.032258,320,0.00088704
0.106897,1.054839,327,0.00088627
0.107097,1.061290,329,0.00088610
0.107297,1.054839,327,0.00088533
