Timestamp_s,Voltage_V,Raw_ADC,Rolling_Variance
0.000022,1.058065,328,0.00000000
0.001022,1.022581,317,0.00031478
0.002022,1.029032,319,0.00023818
0.003022,1.029032,319,0.00018926
0.004022,1.045161,324,0.00016899
0.005022,1.058065,328,0.00020378
0.006022,1.022581,317,0.00021321
0.007022,1.016129,315,0.00023787
0.008022,1.022581,317,0.00022687
0.009022,1.009677,313,0.00025609
0.010022,1.061290,329,0.00030719
0.011022,1.058065,328,0.00032576
0.012022,1.029032,319,0.00030417
0.013022,1.022581,317,0.00029349
0.014022,1.022581,317,0.00028285
0.015022,1.032258,320,0.00026531
0.016022,1.045161,324,0.00025701
0.017022,1.051613,326,0.00025838
0.018022,1.006452,312,0.00028629
0.019022,1.009677,313,0.00029958
0.020022,1.006452,312,0.00031628
0.021022,1.032258,320,0.00030194
0.022022,1.032258,320,0.00028885
0.023022,1.051613,326,0.00029310
0.024022,1.025806,318,0.00028297
0.025022,1.009677,313,0.00029052
0.026022,1.019355,316,0.00028471
0.027022,1.029032,319,0.00027464
0.028022,1.048387,325,0.00027565
0.029022,1.045161,324,0.00027269
0.030022,1.016129,315,0.00027148
0.031022,1.019355,316,0.00026726
0.032022,1.019355,316,0.00026304
0.033022,1.029032,319,0.00025537
0.034022,1.032258,320,0.00024816
0.035022,1.041935,323,0.00024479
0.036022,1.025806,318,0.00023884
0.037022,1.006452,312,0.00024761
0.038022,1.029032,319,0.00024128
0.039022,1.041935,323,0.00023871
0.040022,1.038710,322,0.00023456
0.041022,1.064516,330,0.00025583
0.042022,1.009677,313,0.00026053
0.043022,1.012903,314,0.00026175
0.044022,1.032258,320,0.00025601
0.045022,1.022581,317,0.00025177
0.046022,1.019355,316,0.00024890
0.047022,1.038710,322,0.00024524
0.048022,1.016129,315,0.00024422
0.049022,1.006452,312,0.00025016
0.050095,1.038710,322,0.00024689
0.051095,1.045161,324,0.00024667
0.052095,1.067742,331,0.00026844
0.053095,1.090323,338,0.00032813
0.054095,1.041935,323,0.00032401
0.055095,1.051613,326,0.00032499
0.056095,1.058065,328,0.00033072
0.057095,1.061290,329,0.00033880
0.058095,1.064516,330,0.00034934
0.059095,1.077419,334,0.00037471
0.060095,1.035484,321,0.00036859
0.061095,1.032258,320,0.00036272
0.062095,1.041935,323,0.00035783
0.063095,1.048387,325,0.00035516
0.064095,1.058065,328,0.00035787
0.065095,1.067742,331,0.00036826
0.066095,1.022581,317,0.00036529
0.067095,1.045161,324,0.00036128
0.068095,1.041935,323,0.00035661
0.069095,1.032258,320,0.00035168
0.070095,1.054839,327,0.00035183
0.071095,1.061290,329,0.00035575
0.072095,1.054839,327,0.00035552
0.073095,1.038710,322,0.00035078
0.074095,1.048387,325,0.00034794
0.075095,1.051613,326,0.00034624
0.076095,1.054839,327,0.00034585
0.077095,1.064516,330,0.00035089
0.078095,1.080645,335,0.00036970
0.079095,1.032258,320,0.00036550
0.080095,1.035484,321,0.00036106
0.081095,1.035484,321,0.00035673
0.082095,1.041935,323,0.00035263
0.083095,1.054839,327,0.00035177
0.084095,1.067742,331,0.00035780
0.085095,1.035484,321,0.00035375
0.086095,1.029032,319,0.00035070
0.087095,1.038710,322,0.00034671
0.088095,1.041935,323,0.00034296
0.089095,1.051613,326,0.00034106
0.090095,1.067742,331,0.00034656
0.091095,1.051613,326,0.00034454
0.092095,1.045161,324,0.00034123
0.093095,1.035484,321,0.00033774
0.094095,1.045161,324,0.00033457
0.095095,1.058065,328,0.00033479
0.096095,1.077419,334,0.00034615
0.097095,1.061290,329,0.00034732
0.098095,1.045161,324,0.00034409
0.099095,1.048387,325,0.00034135
0.100171,1.051613,326,0.00033928
0.101171,1.058065,328,0.00033906
0.102171,1.025806,318,0.00033780
0.103171,1.009677,313,0.00034343
0.104171,1.029032,319,0.00034128
0.105171,1.025806,318,0.00033989
0.106171,1.019355,316,0.00034054
0.107171,1.054839,327,0.00033955
0.108171,1.019355,316,0.00034017
0.109171,1.003226,311,0.00034890
0.110171,1.025806,318,0.00034734
0.111171,1.029032,319,0.00034512
0.112171,1.041935,323,0.00034214
0.113171,1.045161,324,0.00033948
0.114171,0.993548,308,0.00035433
0.115171,1.019355,316,0.00035444
0.116171,1.019355,316,0.00035449
0.117171,1.038710,322,0.00035149
0.118171,1.051613,326,0.00035002
0.119171,1.054839,327,0.00034934
0.120171,1.012903,314,0.00035183
0.121171,1.009677,313,0.00035561
0.122171,1.029032,319,0.00035338
0.123171,1.041935,323,0.00035066
0.124171,1.054839,327,0.00035009
0.125171,1.048387,325,0.00034814
0.126171,1.012903,314,0.00035041
0.127171,1.009677,313,0.00035391
0.128171,1.016129,315,0.00035479
0.129171,1.032258,320,0.00035229
0.130171,1.041935,323,0.00034974
0.131171,1.061290,329,0.00035129
0.132171,1.019355,316,0.00035120
0.133171,1.022581,317,0.00035027
0.134171,1.009677,313,0.00035340
0.135171,1.048387,325,0.00035168
0.136171,1.041935,323,0.00034926
0.137171,1.051613,326,0.00034817
0.138171,1.016129,315,0.00034895
0.139171,1.012903,314,0.00035072
0.140171,1.019355,316,0.00035049
0.141171,1.035484,321,0.00034805
0.142171,1.041935,323,0.00034577
0.143171,1.048387,325,0.00034424
0.144171,1.003226,311,0.00034979
0.145171,1.016129,315,0.00035035
0.146171,1.000000,310,0.00035715
0.147171,1.022581,317,0.00035605
0.148171,1.029032,319,0.00035404
0.149171,1.041935,323,0.00035187
0.150239,1.041935,323,0.00034974
0.151239,1.032258,320,0.00034756
0.152239,1.054839,327,0.00034747
0.153239,1.067742,331,0.00035146
0.154239,1.064516,330,0.00035411
0.155239,1.058065,328,0.00035466
0.156239,1.038710,322,0.00035242
0.157239,1.048387,325,0.00035098
0.158239,1.019355,316,0.00035077
0.159239,1.070968,332,0.00035570
0.160239,1.070968,332,0.00036048
0.161239,1.061290,329,0.00036172
0.162239,1.035484,321,0.00035953
0.163239,1.041935,323,0.00035745
0.164239,1.035484,321,0.00035531
0.165239,1.074194,333,0.00036116
0.166239,1.077419,334,0.00036829
0.167239,1.054839,327,0.00036775
0.168239,1.025806,318,0.00036648
0.169239,1.038710,322,0.00036433
0.170239,1.045161,324,0.00036248
0.171239,1.054839,327,0.00036198
0.172239,1.048387,325,0.00036047
0.173239,1.064516,330,0.00036231
0.174239,1.029032,319,0.00036075
0.175239,1.029032,319,0.00035920
0.176239,1.038710,322,0.00035717
0.177239,1.051613,326,0.00035614
0.178239,1.061290,329,0.00035704
0.179239,1.048387,325,0.00035559
0.180239,1.041935,323,0.00035368
0.181239,1.025806,318,0.00035264
0.182239,1.041935,323,0.00035078
0.183239,1.058065,328,0.00035091
0.184239,1.067742,331,0.00035354
0.185239,1.058065,328,0.00035361
0.186239,1.035484,321,0.00035178
0.187239,1.032258,320,0.00035015
0.188239,1.035484,321,0.00034836
0.189239,1.061290,329,0.00034915
0.190239,1.077419,334,0.00035499
0.191239,1.061290,329,0.00035567
0.192239,1.041935,323,0.00035386
0.193239,1.051613,326,0.00035280
0.194239,1.054839,327,0.00035221
0.195239,1.070968,332,0.00035544
0.196239,1.080645,335,0.00036211
0.197239,1.067742,331,0.00036419
0.198239,1.067742,331,0.00036620
0.199239,1.054839,327,0.00036544
0.200305,1.025806,318,0.00036465
0.201305,1.032258,320,0.00036316
0.202305,1.058065,328,0.00036295
0.203305,1.019355,316,0.00036329
0.204305,1.016129,315,0.00036431
0.205305,1.016129,315,0.00036529
0.206305,1.041935,323,0.00036354
0.207305,1.032258,320,0.00036207
0.208305,1.054839,327,0.00036141
0.209305,1.016129,315,0.00036237
0.210305,1.012903,314,0.00036407
0.211305,1.009677,313,0.00036657
0.212305,1.032258,320,0.00036510
0.213305,1.019355,316,0.00036528
0.214305,1.064516,330,0.00036650
0.215305,1.025806,318,0.00036567
0.216305,1.019355,316,0.00036584
0.217305,1.019355,316,0.00036599
0.218305,1.038710,322,0.00036432
0.219305,1.041935,323,0.00036269
0.220305,1.054839,327,0.00036214
0.221305,1.016129,315,0.00036293
0.222305,1.025806,318,0.00036211
0.223305,1.019355,316,0.00036224
0.224305,1.041935,323,0.00036067
0.225305,1.054839,327,0.00036016
0.226305,1.041935,323,0.00035861
0.227305,1.009677,313,0.00036084
0.228305,1.019355,316,0.00036095
0.229305,1.019355,316,0.00036105
0.230305,1.029032,319,0.00035991
0.231305,1.051613,326,0.00035905
0.232305,1.032258,320,0.00035770
0.233305,1.019355,316,0.00035779
0.234305,1.009677,313,0.00035986
0.235305,1.029032,319,0.00035873
0.236305,1.025806,318,0.00035791
0.237305,1.035484,321,0.00035644
0.238305,1.009677,313,0.00035843
0.239305,1.003226,311,0.00036208
0.240305,1.003226,311,0.00036566
0.241305,1.009677,313,0.00036748
0.242305,1.025806,318,0.00036658
0.243305,1.035484,321,0.00036511
0.244305,1.019355,316,0.00036502
0.245305,0.993548,308,0.00037150
0.246305,0.990323,307,0.00037905
0.247305,0.993548,308,0.00038529
0.248305,1.006452,312,0.00038756
0.249305,1.019355,316,0.00038728
0.250373,1.035484,321,0.00038575
0.251373,1.035484,321,0.00038423
0.252373,1.032258,320,0.00038280
0.253373,1.054839,327,0.00038253
0.254373,1.061290,329,0.00038330
0.255373,1.070968,332,0.00038622
0.256373,1.045161,324,0.00038495
0.257373,1.032258,320,0.00038356
0.258373,1.054839,327,0.00038324
0.259373,1.051613,326,0.00038253
0.260373,1.070968,332,0.00038533
0.261373,1.058065,328,0.00038544
0.262373,1.016129,315,0.00038575
0.263373,1.051613,326,0.00038502
0.264373,1.045161,324,0.00038378
0.265373,1.058065,328,0.00038388
0.266373,1.074194,333,0.00038738
0.267373,1.051613,326,0.00038662
0.268373,1.032258,320,0.00038531
0.269373,1.038710,322,0.00038389
0.270373,1.035484,321,0.00038249
0.271373,1.054839,327,0.00038213
0.272373,1.064516,330,0.00038328
0.273373,1.054839,327,0.00038290
0.274373,1.045161,324,0.00038168
0.275373,1.038710,322,0.00038030
0.276373,1.035484,321,0.00037895
0.277373,1.054839,327,0.00037858
0.278373,1.070968,332,0.00038104
0.279373,1.061290,329,0.00038154
0.280373,1.035484,321,0.00038022
0.281373,1.038710,322,0.00037887
0.282373,1.045161,324,0.00037769
0.283373,1.051613,326,0.00037696
0.284373,1.067742,331,0.00037862
0.285373,1.048387,325,0.00037763
0.286373,1.029032,319,0.00037664
0.287373,1.041935,323,0.00037537
0.288373,1.054839,327,0.00037497
0.289373,1.067742,331,0.00037657
0.290373,1.087097,337,0.00038326
0.291373,1.064516,330,0.00038418
0.292373,1.035484,321,0.00038291
0.293373,1.048387,325,0.00038190
0.294373,1.054839,327,0.00038145
0.295373,1.070968,332,0.00038357
0.296373,1.119355,347,0.00040381
0.297373,1.074194,333,0.00040648
0.298373,1.061290,329,0.00040669
0.299373,1.058065,328,0.00040645
0.300441,1.019355,316,0.00040648
0.301441,1.038710,322,0.00040514
0.302441,1.038710,322,0.00040380
0.303441,1.003226,311,0.00040683
0.304441,1.032258,320,0.00040568
0.305441,1.022581,317,0.00040529
0.306441,1.029032,319,0.00040432
0.307441,1.038710,322,0.00040301
0.308441,1.032258,320,0.00040187
0.309441,1.009677,313,0.00040342
0.310441,0.990323,307,0.00040983
0.311441,1.029032,319,0.00040884
0.312441,1.041935,323,0.00040756
0.313441,1.038710,322,0.00040626
0.314441,1.025806,318,0.00040554
0.315441,1.009677,313,0.00040698
0.316441,1.029032,319,0.00040601
0.317441,1.016129,315,0.00040638
0.318441,1.035484,321,0.00040514
0.319441,1.061290,329,0.00040543
0.320441,1.041935,323,0.00040420
0.321441,1.012903,314,0.00040505
0.322441,1.022581,317,0.00040462
0.323441,1.019355,316,0.00040454
0.324441,1.035484,321,0.00040333
0.325441,1.048387,325,0.00040237
0.326441,1.032258,320,0.00040127
0.327441,1.012903,314,0.00040208
0.328441,1.016129,315,0.00040241
0.329441,1.012903,314,0.00040319
0.330441,1.041935,323,0.00040200
0.331441,1.045161,324,0.00040092
0.332441,1.029032,319,0.00039999
0.333441,0.996774,309,0.00040401
0.334441,0.996774,309,0.00040797
0.335441,1.025806,318,0.00040722
0.336441,1.019355,316,0.00040707
0.337441,1.035484,321,0.00040589
0.338441,1.016129,315,0.00040613
0.339441,1.000000,310,0.00040920
0.340441,1.003226,311,0.00041154
0.341441,1.000000,310,0.00041453
0.342441,1.019355,316,0.00041432
0.343441,1.029032,319,0.00041333
0.344441,0.987097,306,0.00041955
0.345441,0.977419,303,0.00042877
0.346441,0.983871,305,0.00043578
0.347441,0.993548,308,0.00044000
0.348441,1.012903,314,0.00044042
0.349441,1.022581,317,0.00043976
0.350508,1.058065,328,0.00043976
0.351508,1.045161,324,0.00043870
0.352508,1.041935,323,0.00043752
0.353508,1.041935,323,0.00043635
0.354508,1.064516,330,0.00043723
0.355508,1.080645,335,0.00044128
0.356508,1.045161,324,0.00044022
0.357508,1.048387,325,0.00043933
0.358508,1.038710,322,0.00043811
0.359508,1.054839,327,0.00043773
0.360508,1.048387,325,0.00043685
0.361508,1.070968,332,0.00043873
0.362508,1.045161,324,0.00043768
0.363508,1.029032,319,0.00043668
0.364508,1.041935,323,0.00043554
0.365508,1.032258,320,0.00043442
0.366508,1.064516,330,0.00043521
0.367508,1.077419,334,0.00043832
0.368508,1.035484,321,0.00043715
0.369508,1.038710,322,0.00043597
0.370508,1.035484,321,0.00043481
0.371508,1.041935,323,0.00043368
0.372508,1.048387,325,0.00043282
0.373508,1.074194,333,0.00043520
0.374508,1.045161,324,0.00043418
0.375508,1.022581,317,0.00043365
0.376508,1.041935,323,0.00043255
0.377508,1.035484,321,0.00043142
0.378508,1.077419,334,0.00043440
0.379508,1.087097,337,0.00043959
0.380508,1.038710,322,0.00043844
0.381508,1.038710,322,0.00043729
0.382508,1.032258,320,0.00043624
0.383508,1.041935,323,0.00043514
0.384508,1.064516,330,0.00043582
0.385508,1.074194,333,0.00043805
0.386508,1.051613,326,0.00043737
0.387508,1.041935,323,0.00043628
0.388508,1.041935,323,0.00043519
0.389508,1.048387,325,0.00043434
0.390508,1.106452,343,0.00044507
0.391508,1.093548,339,0.00045164
0.392508,1.064516,330,0.00045219
0.393508,1.045161,324,0.00045115
0.394508,1.048387,325,0.00045024
0.395508,1.048387,325,0.00044934
0.396508,1.100000,341,0.00045762
0.397508,1.096774,340,0.00046486
0.398508,1.064516,330,0.00046531
0.399508,1.051613,326,0.00046454
0.400578,1.025806,318,0.00046382
0.401578,1.035484,321,0.00046270
0.402578,1.045161,324,0.00046165
0.403578,1.038710,322,0.00046050
0.404578,1.006452,312,0.00046200
0.405578,0.996774,309,0.00046525
0.406578,1.038710,322,0.00046411
0.407578,1.029032,319,0.00046321
0.408578,1.041935,323,0.00046210
0.409578,1.025806,318,0.00046140
0.410578,1.012903,314,0.00046191
0.411578,1.003226,311,0.00046387
0.412578,1.022581,317,0.00046337
0.413578,1.038710,322,0.00046225
0.414578,1.032258,320,0.00046124
0.415578,1.035484,321,0.00046016
0.416578,1.016129,315,0.00046027
0.417578,1.016129,315,0.00046038
0.418578,1.016129,315,0.00046048
0.419578,1.038710,322,0.00045939
0.420578,1.051613,326,0.00045870
0.421578,1.045161,324,0.00045772
0.422578,1.019355,316,0.00045751
0.423578,1.022581,317,0.00045703
0.424578,1.009677,313,0.00045790
0.425578,1.035484,321,0.00045685
0.426578,1.041935,323,0.00045580
0.427578,1.038710,322,0.00045474
0.428578,1.006452,312,0.00045606
0.429578,1.029032,319,0.00045520
0.430578,1.009677,313,0.00045604
0.431578,1.029032,319,0.00045519
0.432578,1.038710,322,0.00045413
0.433578,1.029032,319,0.00045328
0.434578,1.000000,310,0.00045559
0.435578,1.009677,313,0.00045640
0.436578,1.000000,310,0.00045867
0.437578,1.006452,312,0.00045988
0.438578,1.029032,319,0.00045902
0.439578,1.019355,316,0.00045875
0.440578,0.993548,308,0.00046215
0.441578,1.000000,310,0.00046432
0.442578,1.003226,311,0.00046595
0.443578,1.016129,315,0.00046593
0.444578,1.019355,316,0.00046563
0.445578,1.012903,314,0.00046594
0.446578,0.974194,302,0.00047382
0.447578,0.987097,306,0.00047838
0.448578,0.990323,307,0.00048220
0.449578,1.009677,313,0.00048279
0.450646,1.067742,331,0.00048381
0.451646,1.041935,323,0.00048279
0.452646,1.029032,319,0.00048187
0.453646,1.048387,325,0.00048109
0.454646,1.067742,331,0.00048209
0.455646,1.070968,332,0.00048353
0.456646,1.048387,325,0.00048274
0.457646,1.038710,322,0.00048169
0.458646,1.041935,323,0.00048069
0.459646,1.045161,324,0.00047978
0.460646,1.051613,326,0.00047918
0.461646,1.054839,327,0.00047880
0.462646,1.048387,325,0.00047803
0.463646,1.035484,321,0.00047701
0.464646,1.041935,323,0.00047603
0.465646,1.051613,326,0.00047544
0.466646,1.058065,328,0.00047533
0.467646,1.080645,335,0.00047829
0.468646,1.048387,325,0.00047752
0.469646,1.038710,322,0.00047650
0.470646,1.035484,321,0.00047550
0.471646,1.029032,319,0.00047465
0.472646,1.070968,332,0.00047600
0.473646,1.074194,333,0.00047780
0.474646,1.041935,323,0.00047684
0.475646,1.025806,318,0.00047613
0.476646,1.035484,321,0.00047514
0.477646,1.048387,325,0.00047439
0.478646,1.054839,327,0.00047401
0.479646,1.054839,327,0.00047363
0.480646,1.048387,325,0.00047288
0.481646,1.038710,322,0.00047190
0.482646,1.041935,323,0.00047095
0.483646,1.045161,324,0.00047009
0.484646,1.061290,329,0.00047025
0.485646,1.074194,333,0.00047199
0.486646,1.051613,326,0.00047140
0.487646,1.035484,321,0.00047045
0.488646,1.087097,337,0.00047441
0.489646,1.061290,329,0.00047454
0.490646,1.077419,334,0.00047671
0.491646,1.090323,338,0.00048125
0.492646,1.051613,326,0.00048063
0.493646,1.051613,326,0.00048001
0.494646,1.058065,328,0.00047982
0.495646,1.064516,330,0.00048023
0.496646,1.116129,346,0.00049137
0.497646,1.116129,346,0.00050242
0.498646,1.061290,329,0.00050243
0.499646,1.051613,326,0.00050175
0.500715,1.025806,318,0.00050109
0.501715,1.016129,315,0.00050111
0.502715,1.054839,327,0.00050063
0.503715,1.035484,321,0.00049966
0.504715,1.003226,311,0.00050117
0.505715,1.022581,317,0.00050069
0.506715,1.016129,315,0.00050071
0.507715,1.006452,312,0.00050176
0.508715,1.048387,325,0.00050096
0.509715,1.019355,316,0.00050071
0.510715,1.019355,316,0.00050045
0.511715,1.012903,314,0.00050075
0.512715,1.022581,317,0.00050027
0.513715,1.041935,323,0.00049932
0.514715,1.054839,327,0.00049887
0.515715,1.022581,317,0.00049839
0.516715,1.019355,316,0.00049813
0.517715,1.009677,313,0.00049876
0.518715,1.025806,318,0.00049811
0.519715,1.038710,322,0.00049715
0.520715,1.045161,324,0.00049628
0.521715,1.016129,315,0.00049628
0.522715,1.016129,315,0.00049627
0.523715,1.016129,315,0.00049626
0.524715,1.022581,317,0.00049578
0.525715,1.038710,322,0.00049484
0.526715,1.051613,326,0.00049424
0.527715,1.032258,320,0.00049337
0.528715,0.987097,306,0.00049737
0.529715,1.012903,314,0.00049763
0.530715,1.006452,312,0.00049857
0.531715,1.016129,315,0.00049853
0.532715,1.032258,320,0.00049766
0.533715,1.038710,322,0.00049673
0.534715,1.006452,312,0.00049765
0.535715,1.006452,312,0.00049856
0.536715,1.003226,311,0.00049986
0.537715,1.003226,311,0.00050115
0.538715,1.016129,315,0.00050108
0.539715,1.025806,318,0.00050042
0.540715,0.983871,305,0.00050483
0.541715,0.983871,305,0.00050921
0.542715,0.990323,307,0.00051235
0.543715,1.000000,310,0.00051397
0.544715,1.012903,314,0.00051412
0.545715,1.029032,319,0.00051330
0.546715,0.993548,308,0.00051585
0.547715,0.990323,307,0.00051890
0.548715,0.990323,307,0.00052193
0.549715,1.006452,312,0.00052268
0.550785,1.067742,331,0.00052345
0.551785,1.061290,329,0.00052357
0.552785,1.035484,321,0.00052263
0.553785,1.025806,318,0.00052191
0.554785,1.035484,321,0.00052097
0.555785,1.061290,329,0.00052109
0.556785,1.077419,334,0.00052308
0.557785,1.045161,324,0.00052226
0.558785,1.045161,324,0.00052144
0.559785,1.041935,323,0.00052055
0.560785,1.045161,324,0.00051973
0.561785,1.061290,329,0.00051984
0.562785,1.077419,334,0.00052178
0.563785,1.054839,327,0.00052140
0.564785,1.038710,322,0.00052048
0.565785,1.038710,322,0.00051957
0.566785,1.038710,322,0.00051865
0.567785,1.061290,329,0.00051875
0.568785,1.058065,328,0.00051859
0.569785,1.048387,325,0.00051789
0.570785,1.032258,320,0.00051703
0.571785,1.038710,322,0.00051613
0.572785,1.051613,326,0.00051558
0.573785,1.048387,325,0.00051489
0.574785,1.070968,332,0.00051594
0.575785,1.048387,325,0.00051525
0.576785,1.032258,320,0.00051440
0.577785,1.041935,323,0.00051355
0.578785,1.038710,322,0.00051266
0.579785,1.051613,326,0.00051212
0.580785,1.067742,331,0.00051280
0.581785,1.054839,327,0.00051243
0.582785,1.058065,328,0.00051226
0.583785,1.048387,325,0.00051158
0.584785,1.058065,328,0.00051142
0.585785,1.070968,332,0.00051242
0.586785,1.080645,335,0.00051467
0.587785,1.054839,327,0.00051429
0.588785,1.041935,323,0.00051344
0.589785,1.048387,325,0.00051276
0.590785,1.093548,339,0.00051712
0.591785,1.096774,340,0.00052207
0.592785,1.093548,339,0.00052636
0.593785,1.064516,330,0.00052664
0.594785,1.051613,326,0.00052605
0.595785,1.054839,327,0.00052563
0.596785,1.058065,328,0.00052540
0.597785,1.061290,329,0.00052540
0.598785,1.083871,336,0.00052797
0.599785,1.087097,337,0.00053103
0.600854,1.012903,314,0.00053124
0.601854,1.016129,315,0.00053118
0.602854,1.012903,314,0.00053138
0.603854,1.035484,321,0.00053052
0.604854,1.048387,325,0.00052981
0.605854,1.000000,310,0.00053136
0.606854,1.019355,316,0.00053108
0.607854,1.019355,316,0.00053080
0.608854,1.006452,312,0.00053159
0.609854,1.035484,321,0.00053073
0.610854,1.048387,325,0.00053003
0.611854,1.019355,316,0.00052975
0.612854,1.016129,315,0.00052968
0.613854,1.012903,314,0.00052986
0.614854,1.025806,318,0.00052924
0.615854,1.045161,324,0.00052846
0.616854,1.048387,325,0.00052778
0.617854,1.016129,315,0.00052771
0.618854,1.009677,313,0.00052816
0.619854,1.019355,316,0.00052787
0.620854,1.032258,320,0.00052707
0.621854,1.038710,322,0.00052623
0.622854,1.045161,324,0.00052546
0.623854,1.025806,318,0.00052486
0.624854,1.009677,313,0.00052531
0.625854,1.016129,315,0.00052523
0.626854,1.009677,313,0.00052566
0.627854,1.029032,319,0.00052495
0.628854,1.041935,323,0.00052414
0.629854,1.012903,314,0.00052430
0.630854,1.012903,314,0.00052445
0.631854,0.996774,309,0.00052629
0.632854,0.990323,307,0.00052900
0.633854,1.019355,316,0.00052870
0.634854,1.032258,320,0.00052791
0.635854,1.019355,316,0.00052760
0.636854,0.990323,307,0.00053028
0.637854,1.000000,310,0.00053165
0.638854,1.000000,310,0.00053302
0.639854,1.016129,315,0.00053289
0.640854,1.029032,319,0.00053217
0.641854,1.009677,313,0.00053253
0.642854,0.983871,305,0.00053614
0.643854,0.996774,309,0.00053785
0.644854,1.003226,311,0.00053880
0.645854,1.016129,315,0.00053865
0.646854,1.009677,313,0.00053897
0.647854,1.006452,312,0.00053959
0.648854,0.987097,306,0.00054259
0.649854,0.987097,306,0.00054557
0.650922,1.058065,328,0.00054542
0.651922,1.070968,332,0.00054636
0.652922,1.045161,324,0.00054563
0.653922,1.038710,322,0.00054480
0.654922,1.032258,320,0.00054400
0.655922,1.048387,325,0.00054337
0.656922,1.067742,331,0.00054398
0.657922,1.061290,329,0.00054405
0.658922,1.038710,322,0.00054323
0.659922,1.032258,320,0.00054244
0.660922,1.045161,324,0.00054172
0.661922,1.035484,321,0.00054090
0.662922,1.067742,331,0.00054151
0.663922,1.077419,334,0.00054314
0.664922,1.045161,324,0.00054242
0.665922,1.032258,320,0.00054164
0.666922,1.035484,321,0.00054083
0.667922,1.048387,325,0.00054021
0.668922,1.061290,329,0.00054027
0.669922,1.067742,331,0.00054085
0.670922,1.054839,327,0.00054050
0.671922,1.032258,320,0.00053974
0.672922,1.035484,321,0.00053894
0.673922,1.051613,326,0.00053845
0.674922,1.048387,325,0.00053783
0.675922,1.061290,329,0.00053788
0.676922,1.045161,324,0.00053718
0.677922,1.035484,321,0.00053639
0.678922,1.061290,329,0.00053644
0.679922,1.048387,325,0.00053583
0.680922,1.070968,332,0.00053670
0.681922,1.083871,336,0.00053906
0.682922,1.061290,329,0.00053910
0.683922,1.048387,325,0.00053848
0.684922,1.051613,326,0.00053798
0.685922,1.054839,327,0.00053763
0.686922,1.074194,333,0.00053879
0.687922,1.116129,346,0.00054694
0.688922,1.074194,333,0.00054807
0.689922,1.051613,326,0.00054755
0.690922,1.054839,327,0.00054717
0.691922,1.061290,329,0.00054717
0.692922,1.070968,332,0.00054796
0.693922,1.090323,338,0.00055111
0.694922,1.070968,332,0.00055188
0.695922,1.090323,338,0.00055500
0.696922,1.061290,329,0.00055497
0.697922,1.067742,331,0.00055542
0.698922,1.080645,335,0.00055719
0.699922,1.090323,338,0.00056026
0.700988,1.012903,314,0.00056038
0.701988,1.022581,317,0.00055994
